SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
522281,RAM RAT.WIRE,X ,Q,159.50,159.95,158.00,159.80,159.80,158.30,66,7720,1229440.00,
522285,JAY NECO IND,B ,Q,6.50,6.68,6.50,6.51,6.67,6.49,18,12309,80411.00,
522287,KALPA.POWER ,B ,Q,445.00,452.90,442.25,444.20,444.20,444.70,245,6339,2845256.00,
522292,CHANDNI TE  ,X ,Q,29.70,34.80,29.70,33.50,33.50,33.50,5,460,15147.00,
522294,T & I GLOBAL,X ,Q,62.00,68.80,59.00,66.55,67.00,65.95,20,2329,154814.00,
522295,CONTROL PRNT,B ,Q,393.00,402.60,386.00,390.65,390.65,398.55,50,809,318593.00,
522650,BEMCO HYDRAU,X ,Q,154.75,154.75,154.75,154.75,154.75,143.75,2,9,1392.00,
523007,ANSAL BUILD.,X ,Q,61.10,74.75,61.10,71.45,71.40,71.40,28,1928,135929.00,
523011,WEIZMANN LTD,B ,Q,44.00,44.00,39.05,39.70,40.50,40.15,6,451,17703.00,
523019,B.N.RATHI SE,X ,Q,40.10,41.50,39.65,39.75,39.65,42.50,18,2605,104358.00,
523021,RISHITECH   ,X ,Q,58.00,60.10,58.00,58.85,58.40,61.00,14,2266,132816.00,
523023,SINCLAIR HOT,X ,Q,422.90,425.00,415.00,417.00,417.00,418.65,145,4974,2087922.00,
523025,SAFARI IND. ,X ,Q,639.00,639.00,610.00,620.50,610.00,631.05,76,2936,1834750.00,
523100,COSMO FERR. ,X ,Q,21.00,21.00,20.00,20.20,20.00,20.00,7,1310,26470.00,
523127,EIH ASSO.HOT,B ,Q,467.90,475.40,464.35,473.75,475.00,466.05,38,383,180562.00,
523144,MEDI CAPS   ,X ,Q,19.05,19.70,18.70,18.85,19.00,18.90,34,8010,152063.00,
523160,MORGAN CRU  ,XT,Q,1449.00,1477.85,1395.20,1450.00,1450.00,1434.80,9,38,54454.00,
523204,ABAN OFFSHO ,A ,Q,122.30,125.40,122.30,123.65,123.65,123.50,1133,117905,14616621.00,
523207,KOKUYOCMLN  ,B ,Q,99.75,105.90,99.75,104.15,104.80,99.75,283,15112,1568450.00,
523229,BHARAT SEATS,X ,Q,185.00,190.00,183.10,185.80,184.45,185.85,136,9197,1719276.00,
523232,CONT.PETRO  ,XT,Q,46.75,46.75,46.75,46.75,46.75,44.55,8,311,14539.00,
523248,MACHINO PLAS,X ,Q,229.90,247.00,229.90,238.35,232.10,233.00,32,2762,662960.00,
523261,VENKEY'S (I),B ,Q,2623.95,2623.95,2450.00,2479.15,2479.15,2575.40,997,6150,15456369.00,
523269,ADVANI HOTEL,B ,Q,56.00,56.85,55.10,56.20,56.20,56.15,9,439,24557.00,
523277,G.V.FILMS   ,X ,Q,0.62,0.69,0.62,0.66,0.66,0.64,105,117579,77717.00,
523283,SUPER HOUSE ,B ,Q,129.00,130.90,126.85,129.90,130.75,127.60,26,1002,129306.00,
523289,RAMA VISION ,X ,Q,24.00,24.50,20.10,20.10,20.10,22.30,9,2103,43727.00,
523301,TCPL PACK   ,B ,Q,505.50,514.80,496.00,511.20,511.20,510.10,16,106,53337.00,
523319,BALMER LAWRI,B ,Q,221.10,225.00,221.00,223.30,222.00,220.95,270,18635,4153027.00,
523323,KOVAI MEDI. ,T ,Q,1170.00,1170.00,1117.15,1117.15,1117.15,1175.90,105,1519,1718612.00,
523329,ELDECO HOUS.,X ,Q,1472.00,1472.00,1400.00,1410.00,1410.00,1405.10,21,141,200894.00,
523367,DCMSHRIRAM  ,B ,Q,282.00,309.00,279.05,303.90,303.90,270.85,6716,290667,86144120.00,
523369,DCM SHR.IND ,X ,Q,168.95,174.75,164.35,169.25,169.00,164.15,171,8603,1468881.00,
523371,MAWANA SUGAR,B ,Q,37.65,38.10,36.85,37.20,37.20,37.30,122,11292,424465.00,
523384,MAH.RAS.APEX,T ,Q,180.00,180.00,174.25,177.80,177.80,183.40,14,822,144148.00,
523385,NILKAMAL L  ,A ,Q,1684.75,1702.45,1671.30,1677.90,1677.90,1707.15,103,1250,2106704.00,
523391,NAHAR POLY  ,B ,Q,47.50,48.90,47.50,48.60,48.90,48.30,28,3750,182156.00,
523395,3M INDIA LTD,B ,Q,19060.05,19136.10,18777.45,18836.10,18836.10,19047.60,271,603,11382491.00,
523398,JCHAC       ,B ,Q,2601.05,2657.00,2601.00,2631.00,2631.50,2610.95,54,112,294111.00,
523405,JM FINANCIAL,A ,Q,134.90,135.00,131.60,132.60,132.60,131.90,1375,81235,10870961.00,
523411,ADCINDIA    ,X ,Q,186.25,191.00,186.00,188.00,188.00,192.00,26,1723,324115.00,
523419,TAMIL.TELE. ,T ,Q,2.54,2.54,2.54,2.54,2.54,2.52,1,11,27.00,
523445,REL INDL INF,B ,Q,456.70,465.95,443.50,448.65,448.65,460.80,5411,210582,95612173.00,
523449,SHARP INDIA ,XT,Q,27.65,30.50,27.65,27.65,27.65,29.10,9,485,13552.00,
523457,LINDEINDIA  ,A ,Q,454.90,465.75,450.00,461.20,465.75,455.05,130,4371,2006600.00,
523465,IND.BANK HSG,X ,Q,31.35,31.35,26.30,26.35,26.30,29.20,46,9738,258869.00,
523467,JAIMATA GLAS,XT,Q,0.22,0.23,0.22,0.23,0.23,0.22,13,6201,1375.00,
523475,LOTUS CHOC  ,X ,Q,34.00,35.00,31.30,34.30,35.00,33.60,15,638,21261.00,
523483,PACIFIC IND.,X ,Q,130.05,132.60,130.00,132.60,132.60,126.30,9,211,27621.00,
523489,CMM HOSPITAL,X ,Q,17.00,18.35,17.00,18.35,18.35,17.50,14,1001,17827.00,
523523,RAINBOW PAP.,T ,Q,1.73,1.88,1.73,1.88,1.88,1.81,13,11200,20383.00,
523537,APM INDUS.  ,X ,Q,50.95,50.95,48.00,49.05,48.55,49.20,22,2601,126159.00,
523539,PRECISION WR,B ,Q,287.95,291.65,284.00,286.05,284.45,293.60,585,11068,3171538.00,
523550,KRYPTON IND ,X ,Q,9.50,10.34,9.50,10.33,10.33,9.40,13,3052,30051.00,
523566,MARTIN BURN ,XT,Q,52.50,53.00,49.90,53.00,53.00,52.50,38,2038,103959.00,
523574,FEL         ,B ,Q,38.65,38.75,37.65,38.00,38.00,38.80,122,49450,1888239.00,
523586,IND.TONERS  ,X ,Q,208.45,208.45,195.30,197.85,197.95,200.95,100,3925,775735.00,
523598,SHIPP.CORPN ,A ,Q,63.00,69.20,63.00,67.95,67.95,63.65,2158,332692,22254665.00,
523606,SIKA INTER. ,X ,Q,159.95,159.95,150.20,159.95,159.95,150.10,5,83,12988.00,
523610,ITI LTD.    ,B ,Q,93.35,96.70,90.85,95.05,95.05,93.60,1342,148385,13981353.00,
523618,DREDGING COR,B ,Q,516.00,594.05,510.00,584.40,584.40,513.90,5239,189163,107123671.00,
523628,PODDAR      ,B ,Q,895.00,895.00,895.00,895.00,895.00,895.00,2,10,8950.00,
523630,NATIONAL FER,B ,Q,53.15,54.50,53.10,53.70,53.70,53.10,408,107611,5780278.00,
523638,IP RINGS LTD,X ,Q,146.55,154.90,146.55,150.90,154.90,147.80,31,1841,276370.00,
523642,PI INDUS.LTD,A ,Q,819.50,820.00,782.00,815.20,815.00,816.50,203,172979,140977696.00,
523648,PLASTIBLEND ,B ,Q,211.15,214.75,208.00,209.05,209.00,213.00,7,50,10532.00,
523650,REDEX PROTEC,XT,Q,7.81,7.81,7.81,7.81,7.81,7.44,8,978,7638.00,
523660,WATERBASE   ,X ,Q,202.00,205.00,194.80,198.70,198.70,202.90,1388,72826,14493115.00,
523672,FLEX FOODS  ,X ,Q,90.50,92.00,89.15,90.15,90.15,92.25,99,8196,743547.00,
523676,GOLKUNDA DIA,XT,Q,12.47,12.47,12.47,12.47,12.47,11.88,8,400,4988.00,
523694,APCOTEX IND ,B ,Q,541.00,541.30,530.00,538.15,535.00,532.95,32,1071,573261.00,
523696,FORTIS MLR  ,X ,Q,51.65,52.40,51.30,51.35,51.30,52.05,673,5768,296973.00,
523704,MASTEK LTD  ,B ,Q,529.95,540.90,524.00,530.90,530.90,529.40,740,25848,13721537.00,
523708,EIMCO ELECON,B ,Q,395.00,401.00,394.15,394.20,394.15,401.95,10,82,32477.00,
523710,SAYAJI HOTEL,XT,Q,275.00,275.00,275.00,275.00,275.00,275.00,2,70,19250.00,
523716,ASHIANA HOU ,B ,Q,147.40,149.00,144.70,145.05,145.05,149.10,56,7758,1147402.00,
523724,VIJAY SHA.BU,B ,Q,12.53,12.79,12.30,12.35,12.32,12.18,53,14786,183952.00,
523732,ECO BOARD IN,XT,Q,2.85,2.85,2.59,2.59,2.59,2.72,2,500,1300.00,
523736,DPL         ,B ,Q,121.90,121.90,117.00,120.25,120.25,121.75,73,7444,884016.00,
523752,IO SYSTEM   ,X ,Q,2.98,2.98,2.70,2.70,2.70,2.84,4,1001,2982.00,
523754,EPC INDUS.  ,X ,Q,133.70,136.30,133.70,135.25,135.25,133.30,119,7645,1033489.00,
523756,SREIINFRA   ,A ,Q,76.25,76.60,74.95,75.55,75.80,76.15,762,87104,6586018.00,
523768,GUJ.BOROSIL ,X ,Q,99.30,107.00,99.00,105.55,105.55,98.95,576,58079,6084105.00,
523792,MAZDA LTD   ,B ,Q,357.00,357.15,352.45,352.80,352.45,365.20,19,241,85699.00,
523796,VICEROY HOTE,B ,Q,8.57,8.57,8.27,8.37,8.40,8.41,44,10409,87355.00,
523826,SOVEREIGN DI,X ,Q,8.10,8.10,8.10,8.10,8.10,8.10,1,50,405.00,
523828,MENON BEAR. ,B ,Q,97.00,99.95,95.50,98.00,99.45,95.95,66,7490,730115.00,
523836,GUJ.RAFFIA  ,T ,Q,30.85,30.85,30.85,30.85,30.85,32.45,4,516,15918.00,
523838,SIMPLX INFRA,B ,Q,470.95,496.80,470.95,491.30,491.05,476.65,108,1277,622016.00,
523840,INN.TECH.PAC,X ,Q,44.05,44.50,42.00,43.75,44.00,45.55,124,30868,1345756.00,
523842,SUPER TANNER,X ,Q,3.90,4.09,3.67,3.88,3.89,3.90,17,8595,32898.00,
523850,AXTEL INDUS.,X ,Q,70.10,78.50,67.00,73.40,73.40,73.60,126,50032,3447122.00,
523874,PRECI CONTNR,XT,Q,0.34,0.34,0.34,0.34,0.34,0.34,1,1,0.00,
524000,MAGMA FIN   ,B ,Q,166.70,172.60,166.60,168.55,167.60,166.60,165,11634,1976671.00,
524013,HIND.FLUROCA,X ,Q,11.55,13.70,11.55,11.70,11.60,12.47,6,168,1968.00,
524019,KINGFA      ,B ,Q,1034.00,1035.00,1017.00,1017.00,1017.00,1020.35,25,436,448759.00,
524037,RAMA PHOSPH ,X ,Q,84.00,84.00,81.75,83.25,82.20,82.05,9,707,58837.00,
524051,POLYPLEX    ,B ,Q,460.90,462.85,458.10,460.05,461.95,464.85,72,1251,576085.00,
524075,ALBERT DAVID,B ,Q,410.95,428.00,409.95,420.90,420.90,405.00,265,10538,4437208.00,
524080,HAR.LEATHER ,XT,Q,39.80,39.80,36.55,36.60,36.55,38.00,2,101,3694.00,
524084,MONSANTO (I),A ,Q,2833.70,2875.00,2805.50,2855.85,2852.20,2850.05,45,388,1107589.00,
524091,ACRYCIL LTD.,X ,Q,518.85,518.85,496.05,500.00,499.90,499.75,42,1496,751504.00,
524109,KABRA EXTR  ,B ,Q,105.55,106.65,103.15,105.20,105.20,102.65,43,5692,597514.00,
524129,VINYL CHEM  ,B ,Q,110.00,110.00,108.15,109.25,109.50,109.20,48,2851,311412.00,
524136,PEE CEE COSM,X ,Q,140.10,140.10,140.10,140.10,140.10,141.00,1,20,2802.00,
524156,T C M LTD.  ,X ,Q,56.25,58.50,56.25,56.25,56.25,59.20,6,1623,93543.00,
524164,IOL CHEM PH ,T ,Q,87.50,88.50,85.00,87.55,87.25,87.30,110,13642,1186269.00,
524174,KESAR PETRO ,X ,Q,23.40,25.70,23.35,24.65,24.65,23.55,1499,1766693,43365744.00,
524200,VINATI ORG. ,B ,Q,1000.00,1026.35,996.30,1017.55,1020.00,990.15,443,2269,2297960.00,
524202,LACTOSE(I)  ,XT,Q,65.10,66.00,62.00,65.80,66.00,63.00,25,1553,100825.00,
524208,AARTI INDUST,B ,Q,1212.95,1240.00,1212.40,1231.60,1227.10,1218.75,181,2022,2489259.00,
524212,WANBURY LTD ,T ,Q,26.35,28.25,26.35,28.25,28.25,26.95,14,2662,73951.00,
524218,RESONANCE   ,X ,Q,26.00,26.00,24.35,24.75,24.35,24.75,28,1945,49394.00,
524226,GUJ AMB EXP ,B ,Q,213.55,219.20,211.00,215.90,218.95,213.55,227,12139,2611249.00,
524230,RASHTR.CHEM.,A ,Q,73.00,75.25,72.30,74.25,74.25,73.00,1850,451823,33320997.00,
524280,KOPRAN LTD. ,B ,Q,56.20,58.20,56.00,56.95,56.95,55.80,337,32702,1862386.00,
524288,AIMCO PESTI.,X ,Q,120.00,121.90,110.65,116.35,115.00,119.40,122,9170,1077870.00,
524314,GUJ.TERC LAB,X ,Q,12.28,12.28,11.75,11.75,11.75,12.28,2,699,8477.00,
524324,SEYAIND     ,B ,Q,443.95,474.00,436.00,472.20,474.00,439.75,151,6153,2827819.00,
524330,JAYANT AGRO ,B ,Q,266.00,278.00,255.25,259.90,259.90,265.00,481,10791,2877600.00,
524332,BCLIL       ,X ,Q,121.65,122.20,116.40,121.10,122.00,117.90,91,10890,1307667.00,
524336,SH.HARI CHEM,XT,Q,52.30,52.30,52.05,52.05,52.05,54.75,34,4780,249105.00,
524342,INDOBORAXC  ,X ,Q,520.00,520.00,500.00,511.05,516.50,512.00,26,689,347861.00,
524348,AARTI DRUGS ,B ,Q,526.00,533.40,523.10,528.40,528.70,522.05,38,673,355561.00,
524370,BODAL CHEM  ,B ,Q,141.00,141.00,134.50,135.30,135.40,139.05,785,50108,6838014.00,
524372,ORCHIDPHAR  ,Z ,Q,7.44,7.44,7.44,7.44,7.44,7.09,91,88443,658015.00,
524388,CRAZY INFOTE,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,3841,729.00,
524394,VIMTA LABS  ,B ,Q,220.85,220.85,213.55,213.55,213.55,218.85,8,156,33595.00,
524396,BIOFIL CHEM ,T ,Q,13.95,13.95,13.77,13.77,13.77,13.45,2,25,345.00,
524400,ISHITA DRUGS,XT,Q,15.40,15.40,15.40,15.40,15.40,14.70,2,317,4881.00,
524404,MARKSANS    ,A ,Q,29.10,31.70,29.00,31.40,31.40,29.20,3326,1215666,37230349.00,
524408,UNIV.STARCH ,XT,Q,54.40,54.40,54.40,54.40,54.40,54.40,4,973,52931.00,
524412,AAREY DRUGS ,X ,Q,41.15,41.90,39.50,39.95,39.80,40.40,196,22917,935577.00,
524414,NORRIS MEDI.,XT,Q,15.40,15.40,15.40,15.40,15.40,16.20,1,1,15.00,
524440,CAMEX LTD   ,X ,Q,30.00,31.85,29.25,31.75,31.75,29.35,13,2765,84159.00,
524444,KAVITIND    ,XT,Q,35.00,35.00,33.50,33.50,33.50,33.95,13,6530,220530.00,
524470,SYNCOM FORM.,X ,Q,1.05,1.13,1.02,1.12,1.13,1.03,318,973948,1071480.00,
524480,RIDHI SIDHI ,X ,Q,615.00,629.00,610.00,615.00,615.00,617.05,6,32,19656.00,
524494,IPCA LAB LTD,A ,Q,681.00,715.65,672.10,679.25,679.25,687.65,1198,23218,16272198.00,
524500,KILITCH DRUG,B ,Q,87.60,88.85,87.00,88.10,87.20,87.60,77,3654,321119.00,
524506,CORAL LAB.  ,X ,Q,473.90,499.90,473.85,490.75,480.50,491.05,27,165,80254.00,
524516,BACIL PHARMA,XT,Q,3.03,3.33,3.03,3.33,3.33,3.18,5,1761,5338.00,
524518,KREBS BIOCHM,T ,Q,134.00,138.00,132.00,132.15,132.15,137.65,16,974,128965.00,
524520,KMC SHIL    ,X ,Q,18.45,18.45,17.50,18.00,18.00,17.95,61,19497,349639.00,
524522,LAFFANS PETR,X ,Q,24.95,24.95,24.10,24.30,24.10,25.50,6,110,2675.00,
524542,SUKJIT STRCH,X ,Q,473.00,480.00,470.00,470.45,470.00,477.60,37,1278,604943.00,
524558,NEULAND LAB.,B ,Q,706.60,744.00,704.15,722.05,720.60,698.20,82,572,412391.00,
524564,GAYATRI BIO ,XT,Q,5.16,5.16,5.16,5.16,5.16,5.16,1,3,15.00,
524570,PODDAR PIGM.,B ,Q,260.00,262.00,260.00,262.00,262.00,259.80,6,441,114761.00,
524572,PHARMAIDS PH,XT,Q,2.34,2.58,2.34,2.58,2.58,2.46,27,3450,8781.00,
524576,VIVID IND   ,X ,Q,43.80,43.80,40.45,41.15,42.30,42.80,32,2243,92463.00,
524580,PRIYA LTD.  ,X ,Q,42.25,42.85,42.25,42.80,42.80,40.85,11,601,25512.00,
524582,TIRUPATI STA,XT,Q,38.00,38.00,36.10,36.10,36.10,38.00,19,1760,63965.00,
524588,EMEDTECH    ,XT,Q,3.26,3.50,3.26,3.50,3.50,3.43,4,100,329.00,
524592,JD ORGOCHEM ,X ,Q,3.41,3.41,3.41,3.41,3.41,3.58,3,1100,3751.00,
524594,ASHOK-ALCO  ,X ,Q,86.90,87.80,83.20,86.05,87.80,84.65,15,1541,131115.00,
524598,AKSHARCHEM I,B ,Q,608.95,608.95,592.00,597.35,596.00,597.65,20,528,314256.00,
524606,BERYL DRUGS ,X ,Q,17.40,17.64,16.05,16.05,16.05,16.89,58,19900,337332.00,
524610,RATHI GRAPH.,X ,Q,9.26,9.26,8.00,8.75,8.75,8.25,8,1091,8894.00,
524622,ISTRNETWK   ,XT,Q,4.75,4.75,4.75,4.75,4.75,5.00,1,1,4.00,
524632,SHUKRAPHAR  ,X ,Q,138.30,138.30,138.30,138.30,138.30,141.10,1,200,27660.00,
524634,ALU FLUORIDE,X ,Q,109.80,109.80,103.65,105.35,105.00,105.85,69,5289,564562.00,
524636,S.S.ORGANICS,P ,Q,5.32,5.32,5.32,5.32,5.32,5.60,2,200,1064.00,
524640,ARCHITORG   ,X ,Q,42.60,42.60,40.75,42.45,42.40,41.90,32,3614,150664.00,
524648,INDO AMINES ,X ,Q,72.30,73.85,70.50,72.10,72.10,72.30,66,4566,327373.00,
524652,IND.SWIFT LT,T ,Q,7.24,7.73,7.24,7.65,7.65,7.57,22,6974,51941.00,
524654,NATURAL CAPS,X ,Q,102.45,102.45,102.00,102.00,102.00,97.00,2,2,204.00,
524661,WELCURE DRUG,XT,Q,0.95,0.95,0.95,0.95,0.95,1.00,1,200,190.00,
524663,BH.IMMUN&BIO,X ,Q,18.95,21.30,18.15,20.90,20.90,18.80,169,78057,1574723.00,
524667,SOTL        ,B ,Q,1199.85,1199.85,1177.00,1185.05,1178.00,1168.55,25,220,260880.00,
524669,HESTER BISC ,B ,Q,1274.00,1284.00,1271.00,1275.70,1280.05,1268.90,15,69,88338.00,
524675,KABSONS INDU,XT,Q,3.87,3.87,3.87,3.87,3.87,3.69,1,1200,4644.00,
524687,BASANT AGRO ,X ,Q,6.28,6.28,5.89,6.00,6.00,6.09,63,36753,221049.00,
524689,PARENT.DRUGS,T ,Q,9.60,9.60,9.00,9.60,9.60,9.15,9,1727,16346.00,
524699,KILBURN CHEM,X ,Q,74.05,77.85,71.20,73.00,73.00,75.65,14,1650,119585.00,
524703,SANDU PHARMA,XT,Q,23.10,25.50,23.10,25.50,25.50,24.30,5,1400,33300.00,
524709,NACLIND     ,B ,Q,27.90,32.90,27.90,31.30,31.00,27.90,180,34216,1066201.00,
524711,VISTA PHARMA,X ,Q,38.40,38.40,36.25,37.35,36.70,37.25,39,3469,129426.00,
524715,SUN PHARMA. ,A ,Q,535.90,544.50,531.35,540.50,540.50,535.00,6868,507842,274667510.00,
524717,TITAN BIOTEC,XT,Q,52.10,52.10,52.10,52.10,52.10,54.20,1,6,312.00,
524727,SDL         ,X ,Q,33.85,41.00,33.85,36.00,36.00,40.30,13,697,25893.00,
524731,JENBURKT PH.,X ,Q,740.00,761.00,726.00,749.35,740.00,740.90,42,2371,1780467.00,
524735,HIKAL LTD.  ,B ,Q,235.00,240.55,232.80,235.00,235.00,232.05,632,32149,7577367.00,
524742,CAPLIN POINT,B ,Q,490.00,490.00,464.90,474.10,474.10,486.00,687,15275,7210060.00,
524748,LINK PHARMA ,X ,Q,30.45,30.50,28.35,29.05,28.35,29.05,6,265,7931.00,
524752,COMBAT DRUGS,XT,Q,23.95,25.20,23.00,25.15,25.15,24.00,17,1602,39793.00,
524758,WINTAC LTD  ,X ,Q,200.25,216.95,200.25,209.90,211.95,217.60,90,4493,950626.00,
524764,NUTRA       ,X ,Q,33.50,33.50,32.00,32.40,32.50,31.60,236,94106,3084286.00,
524768,EMMESSAR BIO,X ,Q,25.90,29.95,23.50,26.80,29.95,27.50,27,1179,30784.00,
524774,NGL FINE CHM,X ,Q,395.00,409.00,395.00,401.50,395.00,413.65,25,498,200080.00,
524790,EVEREST ORG.,X ,Q,92.40,98.00,92.40,96.00,96.00,98.00,4,208,20002.00,
524804,AUROB.PHARMA,A ,Q,582.10,599.00,577.10,594.50,594.50,575.80,3441,189464,112137194.00,
524808,PHYTOCHEM I.,X ,Q,51.00,54.95,44.00,52.30,52.60,53.70,36,6420,334416.00,
524816,NATCO PHARM ,A ,Q,786.30,805.75,783.25,791.95,791.95,786.60,896,21318,16991108.00,
524818,DYNAMIC IND.,X ,Q,100.95,100.95,97.10,99.05,100.35,96.75,49,3992,391585.00,
524820,PANAMA PETRO,B ,Q,175.30,177.00,174.00,176.40,175.00,173.60,37,6633,1161938.00,
524824,BAL PHARMA  ,B ,Q,80.05,85.00,80.05,83.90,83.90,80.15,94,5524,456918.00,
524828,BDH INDUS.  ,XT,Q,71.70,73.70,71.00,71.20,71.20,73.90,25,2612,187375.00,
526001,JAUS POLYMER,X ,Q,17.95,17.95,17.10,17.10,17.10,18.00,20,4267,73115.00,
526043,POLYMECH.MCH,X ,Q,41.00,41.00,41.00,41.00,41.00,42.00,1,200,8200.00,
526073,GALAXY BEAR.,P ,Q,93.80,93.80,93.50,93.80,93.80,89.35,29,7000,656180.00,
526093,SATVAH.ISPAT,B ,Q,14.50,15.10,14.50,15.05,15.10,15.15,13,1413,21069.00,
526117,SHERVANI IND,X ,Q,860.00,890.60,825.00,864.45,874.00,873.95,94,827,705842.00,
526133,SUPERTEX IND,X ,Q,5.05,5.05,5.00,5.00,5.00,5.26,4,1275,6388.00,
526137,SHETRON LTD ,X ,Q,39.00,42.45,39.00,41.75,40.10,39.50,12,1121,46491.00,
526139,TRANSGENE BI,XT,Q,2.00,2.15,2.00,2.12,2.12,2.07,12,3990,8395.00,
526143,MPL         ,XT,Q,13.10,13.44,12.75,13.34,13.44,13.10,38,11308,146916.00,
526159,NIKHIL ADHSV,X ,Q,192.70,199.95,184.00,184.00,184.00,192.00,14,1102,204470.00,
526169,MULTIBASE I ,X ,Q,592.00,608.95,580.10,591.45,587.80,581.35,98,3852,2286483.00,
526173,ANDREW YULE ,B ,Q,30.30,30.30,28.30,29.00,29.00,30.20,1729,716780,20746861.00,
526179,LUDOLOW JUTE,X ,Q,79.35,83.00,79.35,82.55,82.55,81.10,54,4903,401061.00,
526193,ROYAL CUSHIO,XT,Q,7.23,7.23,7.23,7.23,7.23,7.23,1,700,5061.00,
526217,HITECHCORP  ,B ,Q,157.00,157.00,150.00,152.00,152.00,151.00,5,42,6462.00,
526225,BLOOM DEKOR ,X ,Q,35.00,35.90,35.00,35.85,35.90,35.90,6,2016,71560.00,
526227,FILATEX INDI,B ,Q,207.80,210.50,206.00,208.85,208.30,206.65,95,7035,1464869.00,
526235,MERCATOR    ,B ,Q,25.40,26.20,24.55,24.55,24.55,25.65,560,1596663,39325583.00,
526247,PREMIER EXPL,B ,Q,277.45,285.30,277.40,282.00,282.00,281.20,13,206,57751.00,
526263,MOLD-TEK TEC,B ,Q,41.70,41.70,41.70,41.70,41.70,41.25,2,200,8340.00,
526299,MPHASIS LTD ,A ,Q,1121.25,1133.95,1115.00,1125.65,1125.65,1119.50,440,6833,7689751.00,
526315,DIVYA.GRANIT,XT,Q,79.00,82.65,78.85,79.15,78.85,83.00,7,834,65896.00,
526325,ORIENT PRESS,B ,Q,384.00,394.90,381.95,382.00,382.00,382.60,89,22781,8733199.00,
526355,DURO PACK   ,XT,Q,22.00,22.00,22.00,22.00,22.00,21.00,5,64,1408.00,
526365,SWARNASA    ,X ,Q,15.00,16.95,14.50,15.80,15.90,16.40,85,8714,132364.00,
526367,GANESH HSG. ,B ,Q,115.70,115.80,112.80,113.15,113.60,113.70,90,5603,637910.00,
526371,NMDC LTD    ,A ,Q,115.00,117.25,115.00,116.65,116.65,116.55,906,128855,14968465.00,
526381,PAT INT LOG ,B ,Q,58.20,60.00,58.15,59.35,59.35,60.05,26,1774,104999.00,
526397,ALPHAGEO (I),B ,Q,651.00,666.60,651.00,662.90,661.00,658.05,69,884,583953.00,
526407,RIT PRO IND ,X ,Q,10.00,10.00,10.00,10.00,10.00,10.07,2,503,5030.00,
526409,KKALPANAIND ,X ,Q,30.95,33.75,30.55,31.90,33.75,31.10,33,3064,95626.00,
526415,OK PLAY (I) ,X ,Q,54.00,58.00,52.65,56.10,56.95,53.10,85,7288,398211.00,
526423,KRITI INDUS.,X ,Q,45.00,47.00,45.00,46.25,46.25,45.75,42,7855,364372.00,
526433,ASM TECHNOLO,X ,Q,102.50,112.00,102.50,107.75,109.95,107.95,9,372,40031.00,
526435,PERFECTPAC  ,XT,Q,244.00,244.95,244.00,244.85,244.95,245.00,2,17,4162.00,
526441,VISIONCINE  ,XT,Q,1.24,1.30,1.24,1.30,1.30,1.24,2,20,25.00,
526471,WINSOME BREW,XT,Q,8.95,8.95,8.14,8.31,8.31,8.56,20,1774,15099.00,
